proddate;idno;cntry;dweight;stflife;health;dosprt;gndr
20.11.2024;82604;BE;1.0149261;7;1;7;1
20.11.2024;82632;BE;1.0149261;7;2;7;1
20.11.2024;82649;BE;0.94433993;7;4;2;2
20.11.2024;82681;BE;1.0149261;9;1;7;2
20.11.2024;82682;BE;1.0149261;6;1;7;1
20.11.2024;82714;BE;1.0149261;7;2;0;2
20.11.2024;82753;BE;1.0149261;7;3;0;1
20.11.2024;82755;BE;1.0149261;8;2;6;2
20.11.2024;82790;BE;1.0149261;8;2;0;1
20.11.2024;82827;BE;0.97810864;6;4;0;2
20.11.2024;82872;BE;0.93741333;7;1;1;2
20.11.2024;82893;BE;0.9431134;8;2;7;1
20.11.2024;82923;BE;1.0149261;9;1;2;2
20.11.2024;82939;BE;1.0149261;8;2;6;1
20.11.2024;82992;BE;1.0149261;7;2;3;2
20.11.2024;82995;BE;1.0149261;2;2;2;2
20.11.2024;83019;BE;1.0149261;8;2;2;1
20.11.2024;83024;BE;1.0149261;9;2;7;2
20.11.2024;83069;BE;1.0149261;9;2;6;2
20.11.2024;83078;BE;1.0149261;8;2;0;2
20.11.2024;83145;BE;1.0149261;8;1;7;1
20.11.2024;83161;BE;0.91540194;7;3;4;1
20.11.2024;83190;BE;1.0149261;10;2;1;2
20.11.2024;83199;BE;0.9394536;8;2;7;2
20.11.2024;83224;BE;1.0149261;8;2;1;2
20.11.2024;83259;BE;1.0149261;8;1;3;1
20.11.2024;83260;BE;0.9299703;4;2;7;2
20.11.2024;83310;BE;1.0149261;9;2;5;2
20.11.2024;83333;BE;1.0149261;9;1;4;1
20.11.2024;83365;BE;1.0149261;6;2;6;1
20.11.2024;83376;BE;1.0149261;9;2;0;1
20.11.2024;83391;BE;1.0149261;4;3;0;2
20.11.2024;83413;BE;0.9399888;5;4;0;2
20.11.2024;83455;BE;1.0149261;8;1;2;2
20.11.2024;83475;BE;1.0149261;7;2;3;2
20.11.2024;83485;BE;1.0149261;9;3;7;2
20.11.2024;83528;BE;0.9399888;9;1;6;1
20.11.2024;83657;BE;1.0149261;8;2;0;2
20.11.2024;83685;BE;1.0149261;9;2;6;1
20.11.2024;83688;BE;1.0149261;9;2;0;1
20.11.2024;83710;BE;1.0149261;9;2;2;1
20.11.2024;83769;BE;1.0149261;10;3;7;2
20.11.2024;83880;BE;1.0149261;8;3;0;2
20.11.2024;83898;BE;0.9072117;5;3;5;1
20.11.2024;83939;BE;0.90899336;8;2;2;2
20.11.2024;83953;BE;1.0149261;8;1;7;2
20.11.2024;83978;BE;1.0149261;10;2;3;2
20.11.2024;83989;BE;1.0149261;7;2;1;2
20.11.2024;83990;BE;1.0149261;7;3;7;1
20.11.2024;84034;BE;1.0149261;7;3;5;2
20.11.2024;84046;BE;0.9399888;9;2;6;1
20.11.2024;84055;BE;1.0149261;10;1;2;1
20.11.2024;84085;BE;0.94362074;10;1;5;2
20.11.2024;84116;BE;1.0149261;8;2;3;2
20.11.2024;84129;BE;1.0149261;7;3;99;2
20.11.2024;84143;BE;1.0149261;8;3;3;2
20.11.2024;84160;BE;1.0149261;6;3;0;2
20.11.2024;84174;BE;1.0149261;7;1;2;1
20.11.2024;84190;BE;1.0149261;5;2;5;2
20.11.2024;84244;BE;1.0149261;9;2;5;1
20.11.2024;84363;BE;1.0149261;8;2;7;1
20.11.2024;84419;BE;1.0149261;8;1;3;1
20.11.2024;84440;BE;1.0149261;7;2;2;1
20.11.2024;84443;BE;1.0149261;8;3;7;1
20.11.2024;84463;BE;1.0149261;9;3;5;2
20.11.2024;84464;BE;0.91540194;9;1;3;1
20.11.2024;84474;BE;1.0149261;8;1;7;1
20.11.2024;84494;BE;1.0149261;5;3;5;2
20.11.2024;84512;BE;1.0149261;6;1;1;2
20.11.2024;84531;BE;1.0149261;8;3;0;2
20.11.2024;84535;BE;1.0149261;8;2;7;2
20.11.2024;84575;BE;1.0149261;7;2;7;2
20.11.2024;84597;BE;1.0149261;7;3;0;2
20.11.2024;84637;BE;0.9420988;3;1;0;2
20.11.2024;84698;BE;0.9420988;7;1;5;2
20.11.2024;84834;BE;1.0149261;9;2;0;2
20.11.2024;84927;BE;0.94433993;7;3;1;1
20.11.2024;84935;BE;1.0149261;5;4;0;2
20.11.2024;84960;BE;1.0149261;9;2;7;1
20.11.2024;84970;BE;1.0149261;8;2;1;2
20.11.2024;85000;BE;0.9394346;8;1;7;1
20.11.2024;85023;BE;1.0149261;9;2;4;1
20.11.2024;85057;BE;1.0149261;7;3;2;2
20.11.2024;85087;BE;1.0149261;9;1;4;1
20.11.2024;85120;BE;1.0149261;8;3;2;2
20.11.2024;85141;BE;1.0149261;8;2;7;1
20.11.2024;85144;BE;1.0149261;10;2;4;2
20.11.2024;85170;BE;1.0149261;8;1;7;1
20.11.2024;85196;BE;1.0149261;7;1;3;1
20.11.2024;85209;BE;1.0149261;6;2;3;2
20.11.2024;85213;BE;1.0149261;8;2;7;2
20.11.2024;85222;BE;1.0149261;8;2;0;1
20.11.2024;85246;BE;1.0149261;7;1;7;2
20.11.2024;85273;BE;1.0149261;8;2;2;2
20.11.2024;85333;BE;1.0149261;9;1;3;1
20.11.2024;85361;BE;1.0149261;8;1;0;1
20.11.2024;85367;BE;1.0149261;8;2;7;2
20.11.2024;85458;BE;1.0149261;9;1;7;1
20.11.2024;85470;BE;1.0149261;9;3;3;1
20.11.2024;85480;BE;0.9388943;3;4;0;1
20.11.2024;85497;BE;1.0149261;7;1;0;1
20.11.2024;85658;BE;1.0149261;7;1;7;1
20.11.2024;85693;BE;1.0149261;2;3;7;1
20.11.2024;85714;BE;1.0149261;7;3;0;2
20.11.2024;85728;BE;0.93319845;7;2;3;1
20.11.2024;85770;BE;1.0149261;8;2;3;2
20.11.2024;85788;BE;1.0149261;6;4;2;2
20.11.2024;85912;BE;1.0149261;8;2;2;2
20.11.2024;85946;BE;1.0149261;8;2;4;2
20.11.2024;85964;BE;1.0149261;9;2;4;1
20.11.2024;85995;BE;0.94463545;7;3;0;2
20.11.2024;86001;BE;1.0149261;9;3;0;1
20.11.2024;86026;BE;1.0149261;7;2;3;2
20.11.2024;86168;BE;1.0149261;10;2;7;2
20.11.2024;86194;BE;1.0149261;5;4;1;2
20.11.2024;86198;BE;1.0149261;7;2;2;1
20.11.2024;86203;BE;1.0149261;8;1;1;1
20.11.2024;86219;BE;1.0149261;8;3;7;2
20.11.2024;86229;BE;1.0149261;6;3;3;1
20.11.2024;86237;BE;1.0149261;8;1;3;1
20.11.2024;86248;BE;1.0149261;2;4;0;2
20.11.2024;86266;BE;1.0149261;8;2;3;1
20.11.2024;86307;BE;1.0149261;7;2;5;2
20.11.2024;86369;BE;1.0149261;8;2;6;1
20.11.2024;86382;BE;1.0149261;8;2;2;2
20.11.2024;86422;BE;1.0149261;8;2;4;2
20.11.2024;86461;BE;1.0149261;8;3;7;2
20.11.2024;86526;BE;1.0149261;8;2;0;2
20.11.2024;86536;BE;1.0149261;10;1;7;2
20.11.2024;86574;BE;1.0149261;3;1;99;1
20.11.2024;86669;BE;1.0149261;8;2;2;2
20.11.2024;86794;BE;1.0149261;8;2;2;2
20.11.2024;86854;BE;1.0149261;7;2;7;2
20.11.2024;86901;BE;0.9420988;10;1;0;1
20.11.2024;86930;BE;0.95682275;6;4;3;1
20.11.2024;86949;BE;1.0149261;9;2;0;1
20.11.2024;86957;BE;1.0149261;8;2;4;1
20.11.2024;86979;BE;0.91540194;8;1;7;1
20.11.2024;87033;BE;1.0149261;9;3;7;2
20.11.2024;87079;BE;1.0149261;8;3;2;1
20.11.2024;87162;BE;1.0149261;4;2;1;2
20.11.2024;87184;BE;0.9334658;7;4;1;1
20.11.2024;87187;BE;1.0149261;8;2;0;1
20.11.2024;87216;BE;0.9388943;8;2;7;1
20.11.2024;87238;BE;1.0149261;9;2;3;2
20.11.2024;87290;BE;0.9394536;8;2;1;2
20.11.2024;87305;BE;1.0149261;0;3;5;2
20.11.2024;87326;BE;1.0149261;9;1;6;2
20.11.2024;87330;BE;1.0149261;5;3;7;1
20.11.2024;87357;BE;1.0149261;7;1;1;1
20.11.2024;87379;BE;1.0149261;8;2;2;2
20.11.2024;87382;BE;1.0149261;7;2;7;1
20.11.2024;87423;BE;0.9431134;8;3;3;2
20.11.2024;87428;BE;1.0149261;8;1;7;2
20.11.2024;87464;BE;0.92293924;7;3;0;2
20.11.2024;87481;BE;1.0149261;10;1;2;2
20.11.2024;87492;BE;1.0149261;5;2;5;1
20.11.2024;87506;BE;1.0149261;9;2;4;2
20.11.2024;87557;BE;1.0149261;6;2;1;1
20.11.2024;87563;BE;0.94362074;6;3;0;2
20.11.2024;87569;BE;1.0149261;2;1;0;1
20.11.2024;87682;BE;1.0149261;9;2;2;1
20.11.2024;87690;BE;1.0149261;8;1;3;1
20.11.2024;87714;BE;0.94558257;8;2;7;1
20.11.2024;87752;BE;0.9306985;7;2;3;1
20.11.2024;87818;BE;1.0149261;8;3;1;1
20.11.2024;87867;BE;1.0149261;8;2;4;1
20.11.2024;87886;BE;1.0149261;8;2;1;1
20.11.2024;87899;BE;0.94558257;4;2;5;2
20.11.2024;87905;BE;1.0149261;9;1;6;1
20.11.2024;87939;BE;1.0149261;9;1;2;1
20.11.2024;88016;BE;1.0149261;8;2;1;1
20.11.2024;88020;BE;1.0149261;8;1;3;1
20.11.2024;88040;BE;1.0149261;8;2;2;1
20.11.2024;88053;BE;1.0149261;8;3;0;1
20.11.2024;88057;BE;0.92603105;10;2;2;1
20.11.2024;88071;BE;1.0149261;4;2;7;1
20.11.2024;88101;BE;0.93319845;8;1;5;2
20.11.2024;88110;BE;1.0149261;7;2;2;1
20.11.2024;88118;BE;1.0149261;9;2;0;2
20.11.2024;88164;BE;1.0149261;7;2;0;1
20.11.2024;88189;BE;1.0149261;8;2;2;2
20.11.2024;88191;BE;1.0149261;9;1;1;1
20.11.2024;88221;BE;1.0149261;8;2;4;1
20.11.2024;88250;BE;1.0149261;8;2;0;1
20.11.2024;88287;BE;1.0149261;7;3;2;2
20.11.2024;88299;BE;0.9556906;8;2;2;2
20.11.2024;88313;BE;1.0149261;9;1;7;1
20.11.2024;88332;BE;0.93324125;8;1;7;2
20.11.2024;88340;BE;1.0149261;8;1;0;1
20.11.2024;88374;BE;0.9334658;8;2;5;2
20.11.2024;88381;BE;1.0149261;3;3;7;2
20.11.2024;88392;BE;1.0149261;9;2;7;1
20.11.2024;88418;BE;1.0149261;8;2;3;2
20.11.2024;88454;BE;1.0149261;9;2;0;1
20.11.2024;88490;BE;1.0149261;9;2;0;1
20.11.2024;88511;BE;1.0149261;8;3;3;2
20.11.2024;88594;BE;0.9399888;7;2;4;1
20.11.2024;88609;BE;1.0149261;4;2;6;1
20.11.2024;88615;BE;1.0149261;8;1;2;2
20.11.2024;88624;BE;1.0149261;9;1;3;1
20.11.2024;88629;BE;1.0149261;6;4;7;2
20.11.2024;88633;BE;1.0149261;9;1;3;2
20.11.2024;88711;BE;1.0149261;8;1;1;1
20.11.2024;88738;BE;1.0149261;10;2;7;1
20.11.2024;88785;BE;1.0149261;2;3;5;2
20.11.2024;88835;BE;1.0149261;9;2;0;1
20.11.2024;88875;BE;0.97810864;8;2;3;1
20.11.2024;88901;BE;1.0149261;9;3;7;2
20.11.2024;88909;BE;0.93741333;8;2;4;1
20.11.2024;88911;BE;0.94476265;9;2;3;1
20.11.2024;88927;BE;1.0149261;8;2;2;1
20.11.2024;88955;BE;1.0149261;10;1;0;2
20.11.2024;88982;BE;1.0149261;9;3;7;1
20.11.2024;88991;BE;1.0149261;10;1;7;2
20.11.2024;88998;BE;1.0149261;8;2;7;2
20.11.2024;89057;BE;1.0149261;8;2;3;1
20.11.2024;89065;BE;1.0149261;8;2;6;1
20.11.2024;89081;BE;1.0149261;6;3;0;2
20.11.2024;89112;BE;1.0149261;9;1;2;1
20.11.2024;89136;BE;1.0149261;8;2;0;1
20.11.2024;89288;BE;1.0149261;9;2;0;2
20.11.2024;89296;BE;1.0149261;9;3;0;1
20.11.2024;89298;BE;1.0149261;9;2;3;1
20.11.2024;89338;BE;1.0149261;7;1;1;2
20.11.2024;89360;BE;1.0149261;9;2;4;2
20.11.2024;89403;BE;1.0149261;8;2;3;1
20.11.2024;89460;BE;1.0149261;8;1;1;2
20.11.2024;89463;BE;1.0149261;8;4;3;2
20.11.2024;89474;BE;1.0149261;8;2;0;1
20.11.2024;89558;BE;0.9334658;7;1;7;1
20.11.2024;89563;BE;1.0149261;8;1;7;1
20.11.2024;89579;BE;0.94558257;9;1;5;2
20.11.2024;89584;BE;0.9352347;7;1;5;2
20.11.2024;89587;BE;1.0149261;7;3;7;1
20.11.2024;89590;BE;1.0149261;8;3;0;1
20.11.2024;89643;BE;1.0149261;7;1;4;2
20.11.2024;89659;BE;1.0149261;8;2;3;2
20.11.2024;89687;BE;1.0149261;9;1;4;1
20.11.2024;89710;BE;1.0149261;10;1;4;2
20.11.2024;89716;BE;0.9319566;8;2;3;2
20.11.2024;89719;BE;1.0149261;8;1;2;2
20.11.2024;89726;BE;1.0149261;3;3;0;2
20.11.2024;89763;BE;1.0149261;8;2;2;2
20.11.2024;89889;BE;0.96236247;10;2;3;1
20.11.2024;89905;BE;1.0149261;10;3;5;1
20.11.2024;90002;BE;0.95541745;8;3;0;2
20.11.2024;90008;BE;1.0149261;8;1;3;1
20.11.2024;90015;BE;1.0149261;9;1;3;1
20.11.2024;90030;BE;1.0149261;8;3;3;1
20.11.2024;90050;BE;1.0149261;9;2;1;1
20.11.2024;90056;BE;1.0149261;7;2;4;1
20.11.2024;90110;BE;1.0149261;8;3;2;1
20.11.2024;90135;BE;1.0149261;7;2;3;1
20.11.2024;90149;BE;1.0149261;7;3;1;2
20.11.2024;90184;BE;1.0149261;8;2;7;2
20.11.2024;90205;BE;1.0149261;8;1;2;1
20.11.2024;90230;BE;1.0149261;8;2;3;2
20.11.2024;90231;BE;0.9072117;8;3;99;2
20.11.2024;90275;BE;1.0149261;8;2;2;2
20.11.2024;90277;BE;1.0149261;9;2;2;1
20.11.2024;90303;BE;1.0149261;9;1;5;1
20.11.2024;90310;BE;1.0149261;8;1;1;2
20.11.2024;90348;BE;1.0149261;3;3;0;1
20.11.2024;90361;BE;1.0149261;8;2;5;2
20.11.2024;90407;BE;1.0149261;7;2;7;1
20.11.2024;90433;BE;1.0149261;8;2;4;2
20.11.2024;90484;BE;0.90899336;6;1;4;1
20.11.2024;90550;BE;1.0149261;5;3;7;1
20.11.2024;90579;BE;1.0149261;8;2;7;1
20.11.2024;90615;BE;1.0149261;6;1;3;1
20.11.2024;90678;BE;0.95682275;8;2;7;2
20.11.2024;90813;BE;0.9334658;7;2;2;2
20.11.2024;90821;BE;1.0149261;8;2;7;2
20.11.2024;90852;BE;0.93324125;9;3;7;2
20.11.2024;90938;BE;1.0149261;9;1;7;1
20.11.2024;90976;BE;0.94433993;8;2;0;2
20.11.2024;90991;BE;1.0149261;8;1;3;2
20.11.2024;91011;BE;1.0149261;8;2;7;1
20.11.2024;91048;BE;1.0149261;8;1;5;1
20.11.2024;91126;BE;1.0149261;9;1;4;1
20.11.2024;91132;BE;1.0149261;9;2;7;1
20.11.2024;91187;BE;1.0149261;8;2;0;2
20.11.2024;91274;BE;1.0149261;6;3;0;2
20.11.2024;91279;BE;0.94433993;6;2;0;2
20.11.2024;91302;BE;0.91540194;8;2;7;2
20.11.2024;91316;BE;0.97530854;7;2;6;1
20.11.2024;91333;BE;1.0149261;8;2;0;1
20.11.2024;91352;BE;0.9420988;8;2;4;1
20.11.2024;91380;BE;1.0149261;9;1;2;2
20.11.2024;91429;BE;1.0149261;8;4;0;1
20.11.2024;91460;BE;0.9431134;8;2;5;2
20.11.2024;91472;BE;0.9431134;9;3;7;1
20.11.2024;91511;BE;1.0149261;8;2;7;2
20.11.2024;91522;BE;1.0149261;8;1;5;1
20.11.2024;91601;BE;1.0149261;7;2;0;2
20.11.2024;91618;BE;0.93068933;9;2;0;1
20.11.2024;91683;BE;1.0149261;5;2;0;1
20.11.2024;91749;BE;0.92293924;9;3;5;2
20.11.2024;91776;BE;1.0149261;0;5;1;1
20.11.2024;91795;BE;1.0149261;8;2;3;2
20.11.2024;91817;BE;1.0149261;10;2;7;2
20.11.2024;91867;BE;1.0149261;7;3;7;1
20.11.2024;91887;BE;1.0149261;10;1;1;1
20.11.2024;91913;BE;1.0149261;9;2;0;2
20.11.2024;91937;BE;0.95541745;9;2;5;2
20.11.2024;92059;BE;0.9431134;7;1;7;2
20.11.2024;92083;BE;1.0149261;9;2;2;2
20.11.2024;92107;BE;1.0149261;5;3;0;1
20.11.2024;92149;BE;1.0149261;8;2;4;2
20.11.2024;92154;BE;1.0149261;7;2;2;2
20.11.2024;92261;BE;1.0149261;7;5;0;1
20.11.2024;92288;BE;1.0149261;9;3;4;2
20.11.2024;92300;BE;0.92466563;6;2;3;1
20.11.2024;92308;BE;1.0149261;8;3;2;1
20.11.2024;92311;BE;1.0149261;7;1;2;2
20.11.2024;92339;BE;1.0149261;7;2;7;2
20.11.2024;92352;BE;1.0149261;7;3;4;1
20.11.2024;92377;BE;1.0149261;7;1;7;1
20.11.2024;92384;BE;1.0149261;9;2;7;1
20.11.2024;92385;BE;1.0149261;7;3;3;1
20.11.2024;92460;BE;1.0149261;6;2;3;1
20.11.2024;92483;BE;1.0149261;9;1;0;1
20.11.2024;92512;BE;1.0149261;7;3;7;2
20.11.2024;92514;BE;1.0149261;8;2;3;1
20.11.2024;92535;BE;1.0149261;8;2;7;1
20.11.2024;92669;BE;1.0149261;7;2;3;1
20.11.2024;92683;BE;1.0149261;8;3;0;2
20.11.2024;92760;BE;1.0149261;7;3;4;2
20.11.2024;92800;BE;1.0149261;7;1;7;1
20.11.2024;92829;BE;1.0149261;8;3;0;2
20.11.2024;92961;BE;0.93324125;8;3;7;2
20.11.2024;92963;BE;1.0149261;8;1;1;1
20.11.2024;92985;BE;0.9334658;9;1;5;2
20.11.2024;93032;BE;1.0149261;8;2;7;1
20.11.2024;93042;BE;1.0149261;5;4;0;1
20.11.2024;93052;BE;1.0149261;8;2;7;1
20.11.2024;93060;BE;1.0149261;9;3;3;2
20.11.2024;93088;BE;1.0149261;6;2;3;1
20.11.2024;93097;BE;1.0149261;7;4;7;2
20.11.2024;93136;BE;1.0149261;7;1;7;2
20.11.2024;93257;BE;1.0149261;8;2;3;2
20.11.2024;93303;BE;0.92293924;8;2;4;2
20.11.2024;93320;BE;1.0149261;9;2;2;2
20.11.2024;93367;BE;1.0149261;4;4;5;2
20.11.2024;93404;BE;1.0149261;7;2;0;1
20.11.2024;93413;BE;1.0149261;8;1;1;2
20.11.2024;93428;BE;1.0149261;9;2;7;2
20.11.2024;93462;BE;1.0149261;8;2;7;1
20.11.2024;93488;BE;0.9388943;9;2;5;1
20.11.2024;93491;BE;0.94558257;6;4;1;1
20.11.2024;93519;BE;1.0149261;9;2;5;2
20.11.2024;93542;BE;0.9334658;7;2;5;2
20.11.2024;93597;BE;1.0149261;5;2;0;2
20.11.2024;93614;BE;1.0149261;9;2;7;2
20.11.2024;93624;BE;1.0149261;7;3;1;2
20.11.2024;93772;BE;0.9432642;9;1;2;1
20.11.2024;93778;BE;1.0149261;9;3;7;2
20.11.2024;93804;BE;1.0149261;7;2;0;2
20.11.2024;93807;BE;1.0149261;8;2;3;2
20.11.2024;93809;BE;1.0149261;8;3;1;2
20.11.2024;93816;BE;1.0149261;6;2;2;2
20.11.2024;93823;BE;0.97530854;9;2;5;2
20.11.2024;93840;BE;1.0149261;6;3;1;1
20.11.2024;93851;BE;1.0149261;9;2;7;2
20.11.2024;93854;BE;1.0149261;8;3;2;1
20.11.2024;93876;BE;0.96380615;8;2;3;2
20.11.2024;93896;BE;1.0149261;7;2;4;2
20.11.2024;93949;BE;1.0149261;8;2;3;1
20.11.2024;93951;BE;0.9299703;7;3;7;2
20.11.2024;93959;BE;1.0149261;9;1;2;1
20.11.2024;94009;BE;1.0149261;8;2;6;2
20.11.2024;94042;BE;1.0149261;7;2;2;2
20.11.2024;94076;BE;1.0149261;8;2;0;2
20.11.2024;94105;BE;1.0149261;5;2;2;1
20.11.2024;94108;BE;1.0149261;8;2;0;1
20.11.2024;94119;BE;0.9306985;9;1;6;1
20.11.2024;94159;BE;1.0149261;10;2;5;2
20.11.2024;94201;BE;1.0149261;8;2;7;1
20.11.2024;94282;BE;1.0149261;9;2;5;1
20.11.2024;94349;BE;0.9334658;6;2;3;2
20.11.2024;94358;BE;1.0149261;8;2;3;1
20.11.2024;94423;BE;1.0149261;9;2;0;1
20.11.2024;94461;BE;1.0149261;5;2;3;1
20.11.2024;94479;BE;1.0149261;9;2;2;2
20.11.2024;94550;BE;1.0149261;10;1;0;2
20.11.2024;94553;BE;1.0149261;9;3;0;2
20.11.2024;94617;BE;1.0149261;3;1;6;2
20.11.2024;94629;BE;1.0149261;10;4;7;1
20.11.2024;94665;BE;1.0149261;8;2;6;1
20.11.2024;94678;BE;0.94362074;7;2;1;2
20.11.2024;94679;BE;1.0149261;9;2;4;2
20.11.2024;94754;BE;1.0149261;8;2;2;2
20.11.2024;94769;BE;0.91540194;10;1;7;1
20.11.2024;94771;BE;1.0149261;8;2;0;2
20.11.2024;94786;BE;1.0149261;4;1;7;1
20.11.2024;94801;BE;1.0149261;7;3;0;1
20.11.2024;94847;BE;0.9399888;8;2;2;1
20.11.2024;94860;BE;1.0149261;10;2;2;1
20.11.2024;94956;BE;1.0149261;8;3;0;1
20.11.2024;94982;BE;1.0149261;8;1;7;1
20.11.2024;94996;BE;1.0149261;5;3;4;2
20.11.2024;95018;BE;1.0149261;8;3;7;1
20.11.2024;95022;BE;1.0149261;7;1;1;2
20.11.2024;95033;BE;1.0149261;4;3;5;1
20.11.2024;95054;BE;1.0149261;9;2;2;1
20.11.2024;95055;BE;1.0149261;6;3;5;2
20.11.2024;95059;BE;0.94463545;7;2;0;1
20.11.2024;95124;BE;1.0149261;8;1;2;2
20.11.2024;95161;BE;1.0149261;9;3;2;2
20.11.2024;95187;BE;1.0149261;8;2;6;1
20.11.2024;95207;BE;1.0149261;7;2;2;2
20.11.2024;95235;BE;1.0149261;8;2;0;1
20.11.2024;95239;BE;1.0149261;8;1;5;2
20.11.2024;95269;BE;1.0149261;8;2;5;2
20.11.2024;95287;BE;1.0149261;8;3;0;2
20.11.2024;95379;BE;1.0149261;8;2;7;2
20.11.2024;95416;BE;1.0149261;8;2;0;1
20.11.2024;95476;BE;1.0149261;1;1;1;1
20.11.2024;95482;BE;1.0149261;7;2;1;2
20.11.2024;95492;BE;0.9788808;9;2;7;2
20.11.2024;95501;BE;1.0149261;8;2;4;1
20.11.2024;95505;BE;1.0149261;7;3;0;2
20.11.2024;95507;BE;1.0149261;8;2;6;2
20.11.2024;95561;BE;1.0149261;8;2;5;2
20.11.2024;95596;BE;1.0149261;8;2;0;1
20.11.2024;95636;BE;1.0149261;9;3;0;2
20.11.2024;95646;BE;1.0149261;5;1;6;1
20.11.2024;95695;BE;1.0149261;8;1;7;1
20.11.2024;95706;BE;1.0149261;7;2;7;1
20.11.2024;95780;BE;1.0149261;9;3;0;2
20.11.2024;95793;BE;1.0149261;5;1;5;2
20.11.2024;95813;BE;1.0149261;9;1;7;2
20.11.2024;95823;BE;1.0149261;8;1;4;1
20.11.2024;95845;BE;0.9399888;8;2;5;1
20.11.2024;95850;BE;1.0149261;8;2;7;1
20.11.2024;95913;BE;1.0149261;7;3;0;2
20.11.2024;95949;BE;1.0149261;6;2;1;1
20.11.2024;95960;BE;1.0149261;9;2;0;1
20.11.2024;96068;BE;1.0149261;10;1;0;2
20.11.2024;96204;BE;1.0149261;8;3;3;2
20.11.2024;96217;BE;0.93741333;9;2;7;1
20.11.2024;96237;BE;0.96236247;7;3;5;1
20.11.2024;96243;BE;1.0149261;8;3;0;1
20.11.2024;96315;BE;1.0149261;6;4;0;1
20.11.2024;96318;BE;1.0149261;7;2;0;2
20.11.2024;96343;BE;1.0149261;7;1;1;2
20.11.2024;96345;BE;1.0149261;8;2;3;1
20.11.2024;96353;BE;1.0149261;7;2;1;1
20.11.2024;96418;BE;0.94558257;6;3;5;2
20.11.2024;96455;BE;1.0149261;8;3;7;2
20.11.2024;96519;BE;1.0149261;6;3;0;2
20.11.2024;96543;BE;1.0149261;7;3;2;2
20.11.2024;96636;BE;1.0149261;10;4;0;2
20.11.2024;96643;BE;0.94433993;8;3;0;1
20.11.2024;96684;BE;1.0149261;8;1;7;1
20.11.2024;96687;BE;1.0149261;2;3;0;2
20.11.2024;96729;BE;1.0149261;8;2;7;1
20.11.2024;96734;BE;1.0149261;8;3;0;2
20.11.2024;96756;BE;0.92293924;8;3;0;2
20.11.2024;96763;BE;0.90899336;7;2;3;1
20.11.2024;96818;BE;1.0149261;8;2;2;2
20.11.2024;96834;BE;1.0149261;5;5;0;1
20.11.2024;96835;BE;1.0149261;7;2;7;1
20.11.2024;96867;BE;0.93760324;8;2;2;1
20.11.2024;96871;BE;0.9399888;10;2;7;2
20.11.2024;96886;BE;1.0149261;9;1;2;1
20.11.2024;96909;BE;1.0149261;8;2;1;1
20.11.2024;96935;BE;1.0149261;9;1;4;1
20.11.2024;96964;BE;1.0149261;9;1;1;2
20.11.2024;97014;BE;1.0149261;9;2;5;2
20.11.2024;97059;BE;0.91540194;9;2;7;1
20.11.2024;97060;BE;1.0149261;8;1;1;1
20.11.2024;97093;BE;1.0149261;7;1;4;1
20.11.2024;97112;BE;1.0149261;10;3;0;1
20.11.2024;97130;BE;1.0149261;10;3;0;1
20.11.2024;97131;BE;1.0149261;8;1;7;2
20.11.2024;97140;BE;1.0149261;7;3;7;2
20.11.2024;97198;BE;1.0149261;8;2;3;2
20.11.2024;97264;BE;0.93324125;9;3;7;2
20.11.2024;97293;BE;1.0149261;8;4;2;2
20.11.2024;97321;BE;1.0149261;8;3;7;2
20.11.2024;97346;BE;1.0149261;8;1;2;1
20.11.2024;97442;BE;0.9352347;8;1;0;2
20.11.2024;97476;BE;0.9587261;9;3;3;1
20.11.2024;97503;BE;1.0149261;8;1;4;1
20.11.2024;97511;BE;1.0149261;7;2;2;2
20.11.2024;97536;BE;1.0149261;7;2;7;1
20.11.2024;97554;BE;0.9064507;10;2;0;1
20.11.2024;97573;BE;1.0149261;8;2;3;2
20.11.2024;97579;BE;1.0149261;9;1;4;2
20.11.2024;97594;BE;1.0149261;5;4;7;2
20.11.2024;97683;BE;1.0149261;8;3;2;1
20.11.2024;97692;BE;1.0149261;7;1;7;1
20.11.2024;97702;BE;1.0149261;7;2;7;1
20.11.2024;97765;BE;1.0149261;10;1;7;1
20.11.2024;97782;BE;1.0149261;6;1;3;1
20.11.2024;97785;BE;1.0149261;6;5;0;2
20.11.2024;97789;BE;1.0149261;8;1;4;1
20.11.2024;97930;BE;0.9596873;7;2;5;1
20.11.2024;97951;BE;1.0149261;8;2;3;1
20.11.2024;98021;BE;1.0149261;7;2;1;1
20.11.2024;98031;BE;1.0149261;5;3;4;2
20.11.2024;98050;BE;1.0149261;8;1;7;2
20.11.2024;98075;BE;0.94476265;7;2;3;1
20.11.2024;98082;BE;1.0149261;4;2;0;1
20.11.2024;98089;BE;1.0149261;7;1;4;1
20.11.2024;98091;BE;1.0149261;8;1;7;2
20.11.2024;98098;BE;1.0149261;4;2;0;1
20.11.2024;98152;BE;0.94463545;8;1;5;1
20.11.2024;98313;BE;1.0149261;9;2;5;1
20.11.2024;98323;BE;1.0149261;10;2;4;1
20.11.2024;98353;BE;1.0149261;10;2;7;1
20.11.2024;98415;BE;1.0149261;9;2;0;2
20.11.2024;98420;BE;1.0149261;8;2;4;1
20.11.2024;98446;BE;1.0149261;7;4;0;2
20.11.2024;98476;BE;1.0149261;9;1;3;2
